"export-world data (NetLogo 6.0)"
"Pac-Man Level Editor.nlogo"
"01/27/2017 19:31:44:576 +0100"

"RANDOM STATE"
"0 0 -1727483681 513 0.0 false 673457680 1997979524 -1503247683 757769040 1111048726 1682568720 -821882677 1478122552 -430269197 -516176895 208927886 415156137 -1784832484 -1707104101 -152062703 2026533576 -793149333 -1287220908 -1676175289 -1555704110 -582647884 -2036126019 1846187320 1892634823 -871641513 1700936550 612831832 846831531 1961885807 -119762827 1475918753 392967672 -1827674615 102729156 308507334 -1060169570 506745675 -1373375259 -1450341614 -129527995 -1850883251 1003232797 568420587 -1243990531 -854497951 -1370192825 -1792220880 657785854 1061914891 453654871 1320183466 -863874214 -688309958 1442159412 177918150 633641366 1985640835 -1958542761 237390090 -1596267264 917102838 -123429254 -1392377049 -719401056 -727407663 -1697354726 392907141 825994593 -369739717 1457943539 1936821106 -1735453259 -218839639 -2087215122 -1538157481 1038403243 -939516846 1501450333 916700918 1304119398 987400920 -941757728 1430805699 424570130 -1307587624 1318956886 488961774 -421994614 1047822958 -1609631595 676842062 1723054499 1014772517 -943863981 599496257 -1364319164 1515326304 65146194 -1038267268 -1693903349 -883815896 1788511816 -376285474 666398392 -2044785658 322838257 -596998711 1383937976 -658365645 -1115100025 -1112712682 -419544295 654176831 -1705764385 1217665295 1727127244 -1161165915 1481813431 1577156896 1883588003 -73564244 -1936638157 1177720454 -1910753263 1271246322 -1122691714 -821988266 1339142992 -13647059 1447162071 -2058415752 -664189380 2056299657 -7969295 1111391063 1476702141 1526017960 -1013818789 1016893947 -1171447006 -710271673 -548084116 -1417802953 -1655191371 1674187733 1839939065 2027909601 -468919289 -712754979 -1826966766 1223675128 715346194 1681349236 -61452837 1868043273 1768484887 -1409866258 -551108082 -1025926257 1465601604 1761964736 -1906150100 1805910608 -2019098111 1957736470 -823323952 824705073 -1097600411 242742331 -1611209877 1125773079 73378633 -1386124415 646280150 584215315 -1846686914 -1148715417 1259604462 1112736332 1471428403 -198751436 -750521326 1661634864 -735475092 -1851266919 1179953046 -780214526 1104517230 473722619 -813843837 -1759451277 -1566018771 -1794436976 498477025 -51931578 1671569586 -1461613209 215002676 1486069335 -1241158991 131052569 98802389 1787847823 76114032 -723362123 -1672317288 -1814384564 333675969 -1437302152 801981384 -569337784 884777581 -1423928909 -603788447 1059316486 -138094572 -1361995961 1897548929 -1471104534 1503037753 -1852809346 -832403893 -835844311 1942362961 -562933340 385182905 272237550 -1570719362 -1669287865 2013598478 -542725412 -1410517842 534523738 933777078 716566594 -702375930 1560909120 -263212832 -1495455351 203123487 -1494166989 1477182490 626159681 -192387215 43820342 185434886 -586734517 -706835263 -830516184 159808985 1008591905 -854104228 -1731005310 488675854 71545610 -58976926 967200830 1060156739 -2067707713 386776960 668956236 1230041527 1279337149 1754581245 -346267036 482648132 487169124 686444005 -1180012490 -390695790 599887223 42513041 -1752900287 -124091682 -1386483972 1131455625 -861620494 -886835188 -162153846 -1154457596 -2131009159 265867188 -1160937157 -1382951190 -250284355 327890966 1952313558 584470110 -754096136 -360570661 -609827232 -314738963 382944476 1065904952 -1265317067 1475116161 -1373597242 -1542366074 1913070388 -43396937 -262226026 1822701495 1595332469 338994322 1809178234 174822022 1385519809 -52741180 1212619313 -280774108 -1157857040 543561643 -839735115 1974690770 -1685809869 1474928788 -1251682680 160592030 1052505730 325495666 1657759425 -790154462 528395480 -65308830 -835188502 1565889772 -1681607110 1452412539 319802932 -251514305 548856432 -1680129386 -1905763537 -857913978 -673455530 -530649196 1735477792 620481322 465588350 -1008645590 1398319383 755745926 -1407319588 1658239567 465212859 -970393127 546763602 -1096152457 757212703 1588234297 -1428698118 -702010292 188728116 -53161586 2077493535 1460032581 -1508192436 179167887 1636300293 992395876 -49126304 -965528018 1213498019 -669776745 413929162 -1179531893 2046075843 1644278233 1184990983 840311242 -1719176281 1949066638 -190503138 756108743 -668657521 -1149179627 417263309 852658781 878267801 76460856 -1743346813 -1633231450 -1595450916 -387204631 -1189764591 -271329779 -553831640 -698220932 -785492204 1350914514 -363501025 -828062540 2001706484 -792318213 393206313 527291854 170416980 -1770360962 -134603575 363380600 -2044749538 1357952641 -1721931907 -1345864217 1843641155 -240814778 596525708 -2093336407 -790665223 1967162999 -1346415111 367916893 268193810 -29468647 -1063749838 955904896 604308603 -987581082 -268762214 -54628798 -1853828687 -1029166803 1515473368 728073870 1559795330 195601622 1910150559 1318215213 757930693 414808382 1841178721 832633202 2014672364 -15685727 559039486 -426057856 -1487380416 -1321327044 280406657 -789248732 46936871 -519538962 805857765 292661996 -1184568892 -796717417 1300551920 -1090412197 -233813839 1855585913 -1454245435 1823727257 -1033202009 1644621116 638245600 1005878970 -1392967141 -369687379 1564290931 -2095698745 -110483622 895697571 -955035201 1978263532 2039804946 2056564326 -1569332678 -1514021299 -252249530 -1436155020 -1602935829 -1124905588 -1324772700 1973281070 -1027016628 1832484969 -1524452372 -1067120003 1212694660 395439042 -1898638125 -191353819 -986250238 783413040 367572761 -1976330449 1810503299 895414215 1309405890 265338958 1556124307 -1177035482 1499420474 -1388490711 1203851806 -817387676 236461233 966605502 -2140241123 -1428974160 1961541163 -2071477422 179132181 1514158458 840672076 252131813 1028775182 2079011636 -931777494 291589884 1808689595 -1165194111 -1801735996 -784032282 -619432435 732566369 439971319 -1454640164 740293544 -150020202 -1748379665 -1202922710 778214210 -1161740930 350515912 1517887513 -1856517452 134485941 1661582002 -588233330 707326097 1448125008 1893742908 61351176 2014089639 -707665805 -1506049002 1640007145 557743619 702187854 -1590729991 1562790438 -810846027 792070161 -393141982 -219286331 -690543228 749849737 -1012774205 36374048 48587125 1353171868 376883269 -1011565908 -637450821 -782915886 625204890 -1723568288 1811966901 -2069133226 334207530 -1115142804 -952955676 960309540 -584154748 2046031494 948063576 887074268 1558795276 -304217886 -644509118 -1310001669 414907948 -557056703 2097300365 1110082091 -213306896 -1324443821 2103303025 -207750283 2066074767 1533869996 -1516299985 -1397508118 1137629438 -309584815 547664505 -1283308758 -574511246 -972158174 1561614428 -2034871202 351599931 -502938029 -1139759328 -1899188857 1995655239 -230769392 2123865036 2073628363 -1778346626 1102979501 -1362355339 7911837 -1321367981 -244634023 -1518088041 -734180616 -224675980 1097222979 -1169619634 -146632657 -1163033962 -262936196 481738848 1082535212 1638045337 1634084165 -291080307 -324755302 185489752 -273102368 733265939 1580877916"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","dead?","difficulty","extra-lives","level","level-over?","lives","next-bonus-in","scared","score","tool","which-ghost"
"-3","3","-3","3","0","nobody","17","""NEITHER""","-1","false","0","0","6","false","3","0","0","0","""Place Pellet""","1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-pos","eaten?","powerup?","value","countdown"
"0","45","90","-2","-2","""pacman""","""""","9.9","{breed pacmans}","false","1","1","""up""","[-2 -2]",,,,
"1","9.9","140","-2","-1","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"2","9.9","34","-2","0","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"3","9.9","240","-2","1","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"4","9.9","255","-2","2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"5","9.9","313","-1","2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"6","9.9","295","0","2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"7","9.9","251","1","2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"8","9.9","359","2","2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"9","9.9","281","2","1","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"10","9.9","226","2","0","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"11","9.9","98","2","-1","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"12","9.9","3","1","-1","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"13","9.9","109","0","-1","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"14","9.9","50","0","0","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"15","9.9","322","0","-2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,
"16","9.9","232","-1","-2","""pellet""","""""","9.9","{breed pellets}","false","1","1","""up""","0",,"false",,

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","pellet-grid?"
"-3","3","105","""""","9.9","false"
"-2","3","105","""""","9.9","false"
"-1","3","105","""""","9.9","false"
"0","3","105","""""","9.9","false"
"1","3","105","""""","9.9","false"
"2","3","105","""""","9.9","false"
"3","3","105","""""","9.9","false"
"-3","2","105","""""","9.9","false"
"-2","2","0","""""","9.9","true"
"-1","2","0","""""","9.9","true"
"0","2","0","""""","9.9","true"
"1","2","0","""""","9.9","true"
"2","2","0","""""","9.9","true"
"3","2","105","""""","9.9","false"
"-3","1","105","""""","9.9","false"
"-2","1","0","""""","9.9","true"
"-1","1","105","""""","9.9","false"
"0","1","105","""""","9.9","false"
"1","1","105","""""","9.9","false"
"2","1","0","""""","9.9","true"
"3","1","105","""""","9.9","false"
"-3","0","105","""""","9.9","false"
"-2","0","0","""""","9.9","true"
"-1","0","105","""""","9.9","false"
"0","0","0","""""","9.9","true"
"1","0","105","""""","9.9","false"
"2","0","0","""""","9.9","true"
"3","0","105","""""","9.9","false"
"-3","-1","105","""""","9.9","false"
"-2","-1","0","""""","9.9","true"
"-1","-1","105","""""","9.9","false"
"0","-1","0","""""","9.9","true"
"1","-1","0","""""","9.9","true"
"2","-1","0","""""","9.9","true"
"3","-1","105","""""","9.9","false"
"-3","-2","105","""""","9.9","false"
"-2","-2","0","""""","9.9","false"
"-1","-2","0","""""","9.9","true"
"0","-2","0","""""","9.9","true"
"1","-2","105","""""","9.9","false"
"2","-2","105","""""","9.9","false"
"3","-2","105","""""","9.9","false"
"-3","-3","105","""""","9.9","false"
"-2","-3","105","""""","9.9","false"
"-1","-3","105","""""","9.9","false"
"0","-3","105","""""","9.9","false"
"1","-3","105","""""","9.9","false"
"2","-3","105","""""","9.9","false"
"3","-3","105","""""","9.9","false"

"LINKS"
"end1","end2","color","label","label-color","hidden?","breed","thickness","shape","tie-mode"


"PLOTS"
""
"EXTENSIONS"

